optimizer_update,total,loss_ce,loss_mask,loss_dice,loss_region,loss_consistency,mean_micro_loss,gradient_norm_before_clip,optimizer_group_0_gradient_norm,optimizer_group_1_gradient_norm,all_gradients_finite
569,19.233257293701172,0.0031578445341438055,0.021908516064286232,0.4399690628051758,1.8872612714767456,1.8374754190444946,19.043856620788574,30.915821075439453,0.9886668654723757,0.15012547379280872,True
570,18.9737491607666,0.0022713474463671446,0.02025057189166546,0.43793877959251404,1.857035517692566,2.01735258102417,18.844655990600586,13.2904691696167,0.9941388398007707,0.10811064838697457,True
571,18.773513793945312,0.0021271223668009043,0.01965501345694065,0.4199689030647278,1.8565301895141602,1.875712513923645,18.78677272796631,22.85165023803711,0.9871944145176031,0.15952129688835562,True
572,18.706905364990234,0.002021546708419919,0.020362524315714836,0.432967871427536,1.865098237991333,1.9431380033493042,18.727474212646484,21.75646209716797,0.9952958894270056,0.09688142893235337,True
573,18.65924835205078,0.0023262223694473505,0.020520992577075958,0.42460256814956665,1.869006872177124,1.724509358406067,18.71346664428711,117.69136810302734,0.9939695913718867,0.1096557577536805,True
574,18.725751876831055,0.0022244052961468697,0.02113211527466774,0.432756245136261,1.876895546913147,1.9279061555862427,18.78267478942871,25.131685256958008,0.9856184411036617,0.16898559930279883,True
575,18.64251708984375,0.0020980273839086294,0.01981586031615734,0.4281204342842102,1.8699650764465332,1.7846219539642334,18.70064067840576,12.953803062438965,0.9816550867996723,0.19066494663472824,True
576,18.816463470458984,0.0023589753545820713,0.020347168669104576,0.42640694975852966,1.8584322929382324,2.1145591735839844,18.79235076904297,13.92842960357666,0.9772647619124634,0.2120223059223124,True
577,18.830345153808594,0.002194865606725216,0.019897783175110817,0.4214058816432953,1.8516321182250977,2.1587653160095215,18.87260913848877,21.262001037597656,0.9892400349414536,0.14630151207997094,True
578,18.778297424316406,0.0019025972578674555,0.019528012722730637,0.4277711808681488,1.8440115451812744,2.1873905658721924,18.82474708557129,14.929312705993652,0.975229102426874,0.22119680030728756,True
579,18.65984344482422,0.0024338392540812492,0.020447367802262306,0.42780932784080505,1.8520617485046387,1.9433382749557495,18.68432331085205,15.580767631530762,0.9877783471635379,0.15586517653285806,True
580,18.70695686340332,0.0018677111947908998,0.020543193444609642,0.4234909117221832,1.8505983352661133,1.9518189430236816,18.690564155578613,16.389848709106445,0.9775087995166662,0.21089411909277161,True
581,18.777652740478516,0.002461390569806099,0.019702687859535217,0.4285174310207367,1.8402143716812134,1.9871727228164673,18.69744110107422,11.693622589111328,0.9791839033430159,0.2029747965621449,True
582,18.623409271240234,0.0023350175470113754,0.020209891721606255,0.4307977855205536,1.8379899263381958,1.9409232139587402,18.710384368896484,55.991939544677734,0.977013287722233,0.21317875586934823,True
583,18.70131492614746,0.002323826774954796,0.019939174875617027,0.43442460894584656,1.8522464036941528,2.261481523513794,18.82568073272705,15.133265495300293,0.9690794681777471,0.24674860780041305,True
584,18.73516273498535,0.003192586125805974,0.01996891386806965,0.42676931619644165,1.8314638137817383,1.892648458480835,18.701650619506836,15.373637199401855,0.9763780465367496,0.2160691676791956,True
