canonical_source_row,x,y,z,native_id,final_id,diagnostic_GT_id,category
960711,-8.802109718322754,-7.375,4.005000114440918,4,4,-1,GT_unmatched
960714,-8.802009582519531,-7.364999771118164,4.005000114440918,4,4,-1,GT_unmatched
960716,-8.802109718322754,-7.375,4.005000114440918,4,4,-1,GT_unmatched
960717,-8.802009582519531,-7.364999771118164,4.005000114440918,4,4,-1,GT_unmatched
960720,-8.802740097045898,-7.355000019073486,4.005000114440918,4,4,-1,GT_unmatched
960722,-8.802009582519531,-7.364999771118164,4.005000114440918,4,4,-1,GT_unmatched
964245,-8.802000045776367,-6.715000152587891,4.005000114440918,4,4,-1,GT_unmatched
964248,-8.802120208740234,-6.704999923706055,4.005000114440918,4,4,-1,GT_unmatched
964250,-8.802000045776367,-6.715000152587891,4.005000114440918,4,4,-1,GT_unmatched
964251,-8.802120208740234,-6.704999923706055,4.005000114440918,4,4,-1,GT_unmatched
964254,-8.801959991455078,-6.695000171661377,4.005000114440918,4,4,-1,GT_unmatched
964256,-8.802120208740234,-6.704999923706055,4.005000114440918,4,4,-1,GT_unmatched
964257,-8.801959991455078,-6.695000171661377,4.005000114440918,4,4,-1,GT_unmatched
964260,-8.80204963684082,-6.684999942779541,4.005000114440918,4,4,-1,GT_unmatched
964262,-8.801959991455078,-6.695000171661377,4.005000114440918,4,4,-1,GT_unmatched
964263,-8.80204963684082,-6.684999942779541,4.005000114440918,4,4,-1,GT_unmatched
964266,-8.802260398864746,-6.675000190734863,4.005000114440918,4,4,-1,GT_unmatched
964268,-8.80204963684082,-6.684999942779541,4.005000114440918,4,4,-1,GT_unmatched
964269,-8.802260398864746,-6.675000190734863,4.005000114440918,4,4,-1,GT_unmatched
964272,-8.802189826965332,-6.664999961853027,4.005000114440918,4,4,-1,GT_unmatched
964274,-8.802260398864746,-6.675000190734863,4.005000114440918,4,4,-1,GT_unmatched
964275,-8.802189826965332,-6.664999961853027,4.005000114440918,4,4,-1,GT_unmatched
964278,-8.802129745483398,-6.65500020980835,4.005000114440918,4,4,-1,GT_unmatched
964280,-8.802189826965332,-6.664999961853027,4.005000114440918,4,4,-1,GT_unmatched
964281,-8.802129745483398,-6.65500020980835,4.005000114440918,4,4,-1,GT_unmatched
964286,-8.802129745483398,-6.65500020980835,4.005000114440918,4,4,-1,GT_unmatched
965361,-8.80171012878418,-6.795000076293945,4.005000114440918,4,4,-1,GT_unmatched
965364,-8.801770210266113,-6.784999847412109,4.005000114440918,4,4,-1,GT_unmatched
965366,-8.80171012878418,-6.795000076293945,4.005000114440918,4,4,-1,GT_unmatched
965367,-8.801770210266113,-6.784999847412109,4.005000114440918,4,4,-1,GT_unmatched
965370,-8.801950454711914,-6.775000095367432,4.005000114440918,4,4,-1,GT_unmatched
965372,-8.801770210266113,-6.784999847412109,4.005000114440918,4,4,-1,GT_unmatched
965373,-8.801950454711914,-6.775000095367432,4.005000114440918,4,4,-1,GT_unmatched
965376,-8.801759719848633,-6.764999866485596,4.005000114440918,4,4,-1,GT_unmatched
965378,-8.801950454711914,-6.775000095367432,4.005000114440918,4,4,-1,GT_unmatched
965379,-8.801759719848633,-6.764999866485596,4.005000114440918,4,4,-1,GT_unmatched
965382,-8.801959991455078,-6.755000114440918,4.005000114440918,4,4,-1,GT_unmatched
965384,-8.801759719848633,-6.764999866485596,4.005000114440918,4,4,-1,GT_unmatched
965385,-8.801959991455078,-6.755000114440918,4.005000114440918,4,4,-1,GT_unmatched
965388,-8.801870346069336,-6.744999885559082,4.005000114440918,4,4,-1,GT_unmatched
965390,-8.801959991455078,-6.755000114440918,4.005000114440918,4,4,-1,GT_unmatched
965391,-8.801870346069336,-6.744999885559082,4.005000114440918,4,4,-1,GT_unmatched
965394,-8.80189037322998,-6.735000133514404,4.005000114440918,4,4,-1,GT_unmatched
965396,-8.801870346069336,-6.744999885559082,4.005000114440918,4,4,-1,GT_unmatched
965397,-8.80189037322998,-6.735000133514404,4.005000114440918,4,4,-1,GT_unmatched
965400,-8.801819801330566,-6.724999904632568,4.005000114440918,4,4,-1,GT_unmatched
965402,-8.80189037322998,-6.735000133514404,4.005000114440918,4,4,-1,GT_unmatched
965403,-8.801819801330566,-6.724999904632568,4.005000114440918,4,4,-1,GT_unmatched
965406,-8.802000045776367,-6.715000152587891,4.005000114440918,4,4,-1,GT_unmatched
965408,-8.801819801330566,-6.724999904632568,4.005000114440918,4,4,-1,GT_unmatched
969178,-8.801770210266113,-6.784999847412109,4.005000114440918,4,4,-1,GT_unmatched
969179,-8.80171012878418,-6.795000076293945,4.005000114440918,4,4,-1,GT_unmatched
969180,-8.802300453186035,-6.784999847412109,4.014999866485596,4,4,-1,GT_unmatched
969181,-8.801770210266113,-6.784999847412109,4.005000114440918,4,4,-1,GT_unmatched
969183,-8.802300453186035,-6.784999847412109,4.014999866485596,4,4,-1,GT_unmatched
969184,-8.801950454711914,-6.775000095367432,4.005000114440918,4,4,-1,GT_unmatched
969185,-8.801770210266113,-6.784999847412109,4.005000114440918,4,4,-1,GT_unmatched
