optimizer_update,total,loss_ce,loss_mask,loss_dice,loss_region,loss_consistency,mean_micro_loss,gradient_norm_before_clip,optimizer_group_0_gradient_norm,all_gradients_finite
184,21.899255752563477,0.003303098026663065,0.026171952486038208,0.5639570951461792,-0.0,-0.0,21.817459106445312,9.000514030456543,0.9999999210036745,True
185,21.872385025024414,0.0038631560746580362,0.02502022683620453,0.5549590587615967,-0.0,-0.0,21.861790657043457,14.680985450744629,1.0000000031814125,True
186,21.59809684753418,0.0031899409368634224,0.025752846151590347,0.5458583831787109,-0.0,-0.0,21.700339317321777,11.053709983825684,0.9999998373577778,True
187,21.64449691772461,0.0030884449370205402,0.025133779272437096,0.5479926466941833,-0.0,-0.0,21.729196548461914,12.148723602294922,0.9999999974631919,True
188,21.947248458862305,0.0036247577518224716,0.02543916366994381,0.5588009357452393,-0.0,-0.0,21.801566123962402,15.409241676330566,0.9999998673317717,True
189,21.601144790649414,0.0035518305376172066,0.025834117084741592,0.5499463081359863,-0.0,-0.0,21.620912551879883,9.239785194396973,0.9999998681428137,True
190,21.68096923828125,0.00348829198628664,0.024819564074277878,0.5504860281944275,-0.0,-0.0,21.647536277770996,9.164113998413086,0.9999999135114839,True
191,21.67112922668457,0.003925503697246313,0.025801340118050575,0.5506637096405029,-0.0,-0.0,21.656837463378906,10.377748489379883,0.9999998613492284,True
192,21.80293083190918,0.0030708222184330225,0.02515595220029354,0.5472007393836975,-0.0,-0.0,21.689077377319336,11.731622695922852,0.9999999425397147,True
193,21.576126098632812,0.0031546347308903933,0.02623583748936653,0.5491195917129517,-0.0,-0.0,21.649239540100098,11.721152305603027,0.9999999886762224,True
194,21.663278579711914,0.0031619188375771046,0.025579286739230156,0.5442618727684021,-0.0,-0.0,21.63444232940674,18.309261322021484,0.9999999634324006,True
195,21.738187789916992,0.0028830107767134905,0.025832677260041237,0.5602516531944275,-0.0,-0.0,21.628592491149902,10.47646427154541,0.9999998875431338,True
196,21.51995849609375,0.0032157516106963158,0.025570377707481384,0.5456907153129578,-0.0,-0.0,21.49046802520752,11.906742095947266,0.9999999150370477,True
197,21.786134719848633,0.003765785600990057,0.025032687932252884,0.5452293157577515,-0.0,-0.0,21.68061923980713,20.387056350708008,0.9999999808686082,True
198,21.541175842285156,0.0033821684774011374,0.025562768802046776,0.5531553626060486,-0.0,-0.0,21.595755577087402,13.117905616760254,0.9999998982121899,True
199,21.62521743774414,0.0031320301350206137,0.025140518322587013,0.5506402254104614,-0.0,-0.0,21.568583488464355,14.632224082946777,0.9999999324466534,True
200,21.570934295654297,0.02846341021358967,0.02572871558368206,0.543535590171814,-0.0,-0.0,21.552069664001465,20.016407012939453,0.9999998882052177,True
201,21.667057037353516,0.0030136918649077415,0.025813713669776917,0.5434949994087219,-0.0,-0.0,21.53934955596924,16.13530158996582,0.9999998521300204,True
202,21.6630916595459,0.0034975954331457615,0.0249482411891222,0.545987069606781,-0.0,-0.0,21.574432373046875,15.431285858154297,0.99999990174859,True
203,21.524433135986328,0.003493646392598748,0.024723513051867485,0.5534430742263794,-0.0,-0.0,21.47175693511963,18.60716438293457,0.9999998541899693,True
204,21.48285675048828,0.004015620797872543,0.024825364351272583,0.5450676083564758,-0.0,-0.0,21.490537643432617,13.333394050598145,0.9999998918630068,True
205,21.822439193725586,0.0036275757011026144,0.02523309551179409,0.5427049398422241,-0.0,-0.0,21.65023899078369,58.502235412597656,0.9999999801138413,True
206,21.43955421447754,0.003307627746835351,0.02529376745223999,0.5437998175621033,-0.0,-0.0,21.430105209350586,14.59823226928711,1.0000000416958406,True
207,21.429317474365234,0.0038039558567106724,0.026219740509986877,0.5532000660896301,-0.0,-0.0,21.46694278717041,12.129705429077148,0.9999998923459485,True
208,21.460134506225586,0.003416711464524269,0.023852689191699028,0.5473276972770691,-0.0,-0.0,21.440807342529297,10.105263710021973,0.9999998824789531,True
209,21.36605453491211,0.0030986841302365065,0.024535004049539566,0.558935821056366,-0.0,-0.0,21.51908779144287,20.1607608795166,0.9999999150604673,True
210,21.371923446655273,0.0034693237394094467,0.02390441857278347,0.5444464087486267,-0.0,-0.0,21.38777256011963,14.396337509155273,0.9999999179933605,True
211,21.483638763427734,0.003886884544044733,0.02549278736114502,0.5442759394645691,-0.0,-0.0,21.482571601867676,12.953369140625,0.9999999160222579,True
212,21.386682510375977,0.003422910813242197,0.024441955611109734,0.5352234840393066,-0.0,-0.0,21.33784580230713,13.17933177947998,0.9999999732212924,True
213,21.30287742614746,0.0033773663453757763,0.024422673508524895,0.548538327217102,-0.0,-0.0,21.270261764526367,11.07323169708252,0.9999999033640232,True
214,22.16802406311035,0.0032606080640107393,0.02526538446545601,0.5484127998352051,-0.0,-0.0,21.738612174987793,484.1004638671875,1.00000000374677,True
215,21.265487670898438,0.004044265951961279,0.025630250573158264,0.5352123379707336,-0.0,-0.0,21.31464195251465,12.870491981506348,0.9999999196238004,True
216,21.429140090942383,0.0029712170362472534,0.02653731405735016,0.5426265001296997,-0.0,-0.0,21.322842597961426,10.431501388549805,0.999999862475183,True
217,21.329133987426758,0.003061643335968256,0.025067118927836418,0.5501176118850708,-0.0,-0.0,21.309700965881348,12.852328300476074,0.9999998854921094,True
218,21.206199645996094,0.002659657271578908,0.025263715535402298,0.5426506400108337,-0.0,-0.0,21.226608276367188,11.364996910095215,0.9999999165811425,True
219,21.251365661621094,0.0034763512667268515,0.02378508262336254,0.5377756953239441,-0.0,-0.0,21.357430458068848,17.90902328491211,0.9999998915754927,True
220,21.255342483520508,0.003304367186501622,0.025738069787621498,0.53571617603302,-0.0,-0.0,21.31205654144287,11.832555770874023,0.9999998963295358,True
221,21.178483963012695,0.003356452565640211,0.02446710877120495,0.5291188359260559,-0.0,-0.0,21.223454475402832,12.187790870666504,0.9999998513651353,True
222,21.11663246154785,0.0037441118620336056,0.02440790645778179,0.5297420620918274,-0.0,-0.0,21.291000366210938,31.895841598510742,0.9999999737863728,True
223,21.276330947875977,0.0036670323461294174,0.02470141090452671,0.5452010631561279,-0.0,-0.0,21.231343269348145,13.025693893432617,0.9999998458858835,True
224,21.19194793701172,0.0034115056041628122,0.025562787428498268,0.5324407815933228,-0.0,-0.0,21.468153953552246,23.36752700805664,0.9999998702397677,True
225,21.418685913085938,0.003477173624560237,0.023456381633877754,0.5314797163009644,-0.0,-0.0,21.36343479156494,19.189104080200195,0.9999999459625982,True
226,21.117929458618164,0.0032171313650906086,0.02478088065981865,0.5353726744651794,-0.0,-0.0,21.229655265808105,11.690022468566895,0.9999999110495952,True
227,21.3778018951416,0.0036933254450559616,0.025882763788104057,0.5340944528579712,-0.0,-0.0,21.281119346618652,141.74618530273438,0.9999999945669202,True
228,21.446117401123047,0.0040764822624623775,0.024166688323020935,0.5340699553489685,-0.0,-0.0,21.380638122558594,73.02840423583984,1.0000000237498623,True
229,21.195281982421875,0.004114930517971516,0.02439565770328045,0.532433271408081,-0.0,-0.0,21.19378089904785,13.584576606750488,0.9999998828675347,True
230,21.242300033569336,0.0034231003373861313,0.0244202371686697,0.5487646460533142,-0.0,-0.0,21.264334678649902,16.217287063598633,0.9999998734887106,True
231,21.14498519897461,0.0036045487504452467,0.02368663251399994,0.5364665389060974,-0.0,-0.0,21.148574829101562,10.724831581115723,0.999999937827395,True
232,21.153602600097656,0.005382407922297716,0.024075668305158615,0.534611701965332,-0.0,-0.0,21.115260124206543,11.006144523620605,0.9999999941618398,True
233,21.1126708984375,0.0033510741777718067,0.024420080706477165,0.5468548536300659,-0.0,-0.0,21.08561897277832,21.23636245727539,0.9999999138085477,True
234,21.114986419677734,0.00403578719124198,0.02454802766442299,0.5278692245483398,-0.0,-0.0,21.240638732910156,91.37647247314453,1.0000000335419366,True
235,21.011430740356445,0.003704828443005681,0.02334624156355858,0.5328276753425598,-0.0,-0.0,21.10793113708496,11.074127197265625,0.9999998950497628,True
236,21.20061492919922,0.0033564260229468346,0.025605637580156326,0.5345014929771423,-0.0,-0.0,21.124484062194824,26.955921173095703,0.9999999963216055,True
237,21.038768768310547,0.0032173653598874807,0.023980556055903435,0.5338379144668579,-0.0,-0.0,21.064373016357422,9.7255220413208,0.9999999253772075,True
238,21.0263614654541,0.006781131960451603,0.02532072179019451,0.5382769703865051,-0.0,-0.0,21.042604446411133,21.575626373291016,0.999999896689582,True
239,21.021312713623047,0.0050339773297309875,0.024293599650263786,0.5380164980888367,-0.0,-0.0,20.97711181640625,14.977462768554688,0.999999913804455,True
240,20.975605010986328,0.006470994558185339,0.02650330774486065,0.5311241149902344,-0.0,-0.0,20.983068466186523,10.098091125488281,0.9999998391137849,True
241,21.03862953186035,0.013380799442529678,0.02549387328326702,0.5329514145851135,-0.0,-0.0,21.00682544708252,11.558423042297363,0.9999998550090262,True
242,20.957767486572266,0.007878676988184452,0.024345219135284424,0.5253345370292664,-0.0,-0.0,20.925223350524902,10.852161407470703,0.9999999407847309,True
243,20.99785614013672,0.003960698843002319,0.024442529305815697,0.52806156873703,-0.0,-0.0,21.080123901367188,15.479063034057617,0.9999999130768591,True
244,20.960535049438477,0.017589297145605087,0.025274241343140602,0.5271208882331848,-0.0,-0.0,20.970484733581543,12.525640487670898,0.9999998985369933,True
245,20.896522521972656,0.00403799070045352,0.02449316717684269,0.5300658345222473,-0.0,-0.0,20.876312255859375,11.299017906188965,0.9999998717073513,True
246,20.846677780151367,0.004017734434455633,0.024048570543527603,0.5168415904045105,-0.0,-0.0,20.90320110321045,16.64413833618164,0.9999998738853639,True
247,20.88580322265625,0.003383414354175329,0.02460898458957672,0.5230996012687683,-0.0,-0.0,20.934677124023438,17.612031936645508,0.9999998302717328,True
248,20.831457138061523,0.0032247896306216717,0.024120373651385307,0.523522675037384,-0.0,-0.0,20.9310302734375,11.83202838897705,0.9999998937167845,True
249,20.853424072265625,0.006247933488339186,0.024353211745619774,0.5214698910713196,-0.0,-0.0,20.906672477722168,10.876181602478027,0.9999999169783643,True
250,20.913249969482422,0.030698681250214577,0.024343019351363182,0.5232919454574585,-0.0,-0.0,20.93669319152832,33.50332260131836,1.0000000072324156,True
251,20.865280151367188,0.0036311151925474405,0.024266986176371574,0.5248241424560547,-0.0,-0.0,20.881478309631348,11.829867362976074,0.9999998755229094,True
252,20.851425170898438,0.003582715056836605,0.025208478793501854,0.5229308009147644,-0.0,-0.0,20.850086212158203,17.069622039794922,0.99999986555928,True
253,20.927688598632812,0.005398777779191732,0.023587485775351524,0.546980619430542,-0.0,-0.0,20.887481689453125,12.116619110107422,0.9999999177247185,True
254,20.853378295898438,0.004190289415419102,0.023909036070108414,0.5260667204856873,-0.0,-0.0,20.944193840026855,23.1949405670166,1.0000000047405706,True
255,20.90936279296875,0.0031005681958049536,0.025863511487841606,0.5110237002372742,-0.0,-0.0,20.866089820861816,16.7430419921875,0.9999998887478734,True
256,20.926240921020508,0.0034443126060068607,0.023009691387414932,0.5176891684532166,-0.0,-0.0,20.887020111083984,10.510496139526367,0.9999998897193275,True
257,20.754535675048828,0.006635710597038269,0.024281559512019157,0.5231459736824036,-0.0,-0.0,20.816593170166016,14.030330657958984,0.999999959092178,True
258,20.708049774169922,0.0033738662023097277,0.023450519889593124,0.5105516314506531,-0.0,-0.0,20.685261726379395,9.689925193786621,0.9999998525881784,True
259,20.66909408569336,0.0029163574799895287,0.024933019652962685,0.517253041267395,-0.0,-0.0,20.724681854248047,12.962686538696289,0.9999999041957562,True
260,20.960033416748047,0.0034974345471709967,0.023432552814483643,0.5238326191902161,-0.0,-0.0,20.852158546447754,14.274620056152344,0.9999999026058456,True
261,20.714183807373047,0.022074664011597633,0.02507988177239895,0.5271024703979492,-0.0,-0.0,20.67686939239502,14.718768119812012,0.9999999912504336,True
262,20.750288009643555,0.01176995038986206,0.023788634687662125,0.5247246623039246,-0.0,-0.0,20.87617015838623,13.895943641662598,1.0000000020454536,True
263,20.678325653076172,0.0052205645479261875,0.023058462888002396,0.5144082307815552,-0.0,-0.0,20.752365112304688,14.443102836608887,0.9999999702083637,True
264,20.73138427734375,0.03350574150681496,0.024648604914546013,0.5212026238441467,-0.0,-0.0,20.78044605255127,17.02916145324707,0.9999998743079096,True
265,20.834327697753906,0.030124466866254807,0.025881845504045486,0.5275858044624329,-0.0,-0.0,20.787250518798828,75.63084411621094,1.0000000041797747,True
266,20.759151458740234,0.004065928980708122,0.024754894897341728,0.5131926536560059,-0.0,-0.0,20.750399589538574,12.982808113098145,0.999999990230549,True
267,21.231725692749023,0.023138532415032387,0.02489861473441124,0.5215594172477722,-0.0,-0.0,20.972850799560547,60.036155700683594,1.0000000097787165,True
268,21.223318099975586,0.0035198030527681112,0.023403190076351166,0.5262680649757385,-0.0,-0.0,20.949546813964844,16.785165786743164,0.9999999463256571,True
269,21.004657745361328,0.0037685283459722996,0.024148447439074516,0.5142300724983215,-0.0,-0.0,20.81894588470459,103.92405700683594,0.99999996486494,True
270,20.65200424194336,0.00403140764683485,0.024906624108552933,0.5191677212715149,-0.0,-0.0,20.634645462036133,13.809768676757812,0.9999999331671439,True
271,20.636455535888672,0.003118709661066532,0.025442326441407204,0.5152451395988464,-0.0,-0.0,20.618752479553223,14.191300392150879,0.9999998657814241,True
272,20.562334060668945,0.0033028307370841503,0.02269531786441803,0.5188175439834595,-0.0,-0.0,20.538884162902832,12.689993858337402,0.9999999550005886,True
273,20.774873733520508,0.0037705274298787117,0.022734031081199646,0.5189441442489624,-0.0,-0.0,20.696282386779785,12.98227596282959,0.9999998844181097,True
274,20.67355728149414,0.0035867977421730757,0.023706581443548203,0.51666259765625,-0.0,-0.0,20.6473388671875,26.812458038330078,0.9999999571290621,True
275,20.967111587524414,0.0028648150619119406,0.02215401455760002,0.5164288878440857,-0.0,-0.0,20.909223556518555,224.9812774658203,1.0000000577282133,True
276,20.580081939697266,0.0049651432782411575,0.02430642582476139,0.5174341201782227,-0.0,-0.0,20.587543487548828,12.832832336425781,0.9999999492459879,True
277,20.55272674560547,0.0031358979176729918,0.02408435009419918,0.5120282173156738,-0.0,-0.0,20.759055137634277,14.048467636108398,0.9999999788201419,True
278,20.446182250976562,0.0031619437504559755,0.024681052193045616,0.5121100544929504,-0.0,-0.0,20.53290367126465,37.038307189941406,1.000000023316211,True
279,20.460081100463867,0.003004177240654826,0.0248795747756958,0.5138830542564392,-0.0,-0.0,20.532437324523926,12.91729736328125,0.9999999812762324,True
280,20.6083927154541,0.002877539489418268,0.025045931339263916,0.5227683782577515,-0.0,-0.0,20.61006736755371,12.313203811645508,0.9999998755383708,True
281,20.67993927001953,0.0034599173814058304,0.024903690442442894,0.5049945712089539,-0.0,-0.0,20.657764434814453,11.809651374816895,0.9999998840648846,True
282,20.596803665161133,0.00344414752908051,0.023383915424346924,0.5156580805778503,-0.0,-0.0,20.546545028686523,11.37328052520752,0.999999903204748,True
283,20.47397232055664,0.0033241179771721363,0.02330899052321911,0.5138829946517944,-0.0,-0.0,20.515043258666992,9.54421615600586,0.9999999021995288,True
284,20.684011459350586,0.003622881369665265,0.022800661623477936,0.5129602551460266,-0.0,-0.0,20.611576080322266,16.361684799194336,0.9999998504740576,True
285,20.554534912109375,0.0035608161706477404,0.022716864943504333,0.5096891522407532,-0.0,-0.0,20.50991153717041,16.89620590209961,0.9999998513161361,True
286,20.58510971069336,0.01471929345279932,0.023274725303053856,0.5181212425231934,-0.0,-0.0,20.51848030090332,14.930256843566895,0.9999999191395513,True
287,20.473705291748047,0.0031023609917610884,0.023920299485325813,0.5094240307807922,-0.0,-0.0,20.431121826171875,15.828287124633789,0.9999999172330228,True
288,20.481216430664062,0.004081889055669308,0.023967621847987175,0.5103870630264282,-0.0,-0.0,20.479896545410156,17.36731719970703,0.9999998609980497,True
289,20.423871994018555,0.0033641313202679157,0.023732800036668777,0.5090576410293579,-0.0,-0.0,20.373825073242188,10.668851852416992,0.9999999086620577,True
290,20.45794677734375,0.0036318583879619837,0.023176943883299828,0.5109654664993286,-0.0,-0.0,20.5141544342041,21.504186630249023,0.9999999549189614,True
291,20.402956008911133,0.003114373190328479,0.023283107206225395,0.5102405548095703,-0.0,-0.0,20.41633129119873,12.645210266113281,0.9999998912403439,True
292,20.548851013183594,0.003262234851717949,0.02345936931669712,0.5122373700141907,-0.0,-0.0,20.474815368652344,13.064681053161621,0.9999998753341892,True
293,20.423568725585938,0.003441134002059698,0.023495176807045937,0.5138582587242126,-0.0,-0.0,20.42318344116211,9.406351089477539,0.9999999565167162,True
294,20.32408332824707,0.003493333701044321,0.02339317835867405,0.5113722085952759,-0.0,-0.0,20.406091690063477,10.625335693359375,0.9999999699689393,True
295,20.424549102783203,0.004206763114780188,0.023684551939368248,0.5112863183021545,-0.0,-0.0,20.38495922088623,10.531412124633789,0.9999999170840931,True
296,20.632274627685547,0.0030259848572313786,0.02383495680987835,0.5052177309989929,-0.0,-0.0,20.4939603805542,132.42042541503906,1.000000033553291,True
297,20.365455627441406,0.0027919518761336803,0.02327423356473446,0.5116310119628906,-0.0,-0.0,20.35299015045166,11.894625663757324,0.9999998909922792,True
298,20.494937896728516,0.0033655893057584763,0.02367766574025154,0.5021812915802002,-0.0,-0.0,20.409323692321777,12.729132652282715,0.9999998870171048,True
299,20.301849365234375,0.0029884600080549717,0.023395812138915062,0.5048020482063293,-0.0,-0.0,20.354459762573242,11.284049034118652,0.9999998929366654,True
300,20.312620162963867,0.0033293161541223526,0.02256583981215954,0.5104902386665344,-0.0,-0.0,20.28269863128662,12.230228424072266,0.9999998960813573,True
301,20.2934513092041,0.0029564828146249056,0.02316204272210598,0.5099414587020874,-0.0,-0.0,20.306245803833008,14.145562171936035,0.9999999205202781,True
302,20.23017692565918,0.003696732223033905,0.02221134677529335,0.5042616128921509,-0.0,-0.0,20.203560829162598,11.893811225891113,0.9999999926491228,True
303,20.3029842376709,0.00398559495806694,0.02297777123749256,0.513091504573822,-0.0,-0.0,20.312742233276367,12.030789375305176,0.9999998518136867,True
304,20.25019073486328,0.01457690168172121,0.023658230900764465,0.5016342401504517,-0.0,-0.0,20.261930465698242,11.476569175720215,0.9999998912508031,True
305,20.260103225708008,0.004556352272629738,0.024905076250433922,0.49950990080833435,-0.0,-0.0,20.20419406890869,12.25373363494873,0.9999998490250618,True
306,20.427410125732422,0.0032679513096809387,0.02377871237695217,0.49944359064102173,-0.0,-0.0,20.564062118530273,105.10636138916016,0.9999999059368561,True
307,20.361499786376953,0.003810731228441,0.023510649800300598,0.5014097094535828,-0.0,-0.0,20.272982597351074,13.1354398727417,0.9999998828507091,True
308,20.20224380493164,0.004128723870962858,0.025189632549881935,0.5094533562660217,-0.0,-0.0,20.18556022644043,12.628375053405762,0.9999998657568677,True
309,20.19851303100586,0.0033279554918408394,0.022847402840852737,0.4992245137691498,-0.0,-0.0,20.26473617553711,11.012160301208496,0.9999998835860356,True
310,20.22127914428711,0.003140943357720971,0.024190446361899376,0.5100852847099304,-0.0,-0.0,20.209537506103516,13.240671157836914,0.9999999027782517,True
311,20.135784149169922,0.0035176121164113283,0.0230255126953125,0.5014287233352661,-0.0,-0.0,20.19707489013672,15.465642929077148,0.9999998561992139,True
312,20.123104095458984,0.0038481031078845263,0.023796100169420242,0.5027260184288025,-0.0,-0.0,20.117457389831543,15.42390251159668,0.9999999301356841,True
313,20.198585510253906,0.00347769889049232,0.023145318031311035,0.5038493871688843,-0.0,-0.0,20.147875785827637,11.143662452697754,0.9999999098354196,True
314,20.198780059814453,0.02225649356842041,0.022967686876654625,0.5064896941184998,-0.0,-0.0,20.170687675476074,17.624969482421875,0.9999998891157641,True
315,20.099349975585938,0.004479541443288326,0.023488719016313553,0.49596914649009705,-0.0,-0.0,20.105189323425293,13.654646873474121,0.9999999636828527,True
316,20.10169219970703,0.0038419768679887056,0.022726068273186684,0.4973534643650055,-0.0,-0.0,20.06676197052002,9.789190292358398,0.9999998990436956,True
317,20.145462036132812,0.0035666218027472496,0.02344297245144844,0.4994511604309082,-0.0,-0.0,20.11067295074463,13.99622631072998,0.9999999923242058,True
318,20.08719825744629,0.0036049489863216877,0.022617340087890625,0.5039357542991638,-0.0,-0.0,20.168330192565918,11.581769943237305,0.9999998700177373,True
319,20.036388397216797,0.003425570670515299,0.0226347167044878,0.5047750473022461,-0.0,-0.0,20.087297439575195,11.020543098449707,0.9999999245329689,True
320,20.324737548828125,0.003911341540515423,0.02321474254131317,0.5019472241401672,-0.0,-0.0,20.210078239440918,28.880592346191406,0.9999999038673149,True
321,20.068960189819336,0.0038965262938290834,0.022195110097527504,0.4986129403114319,-0.0,-0.0,20.06619644165039,14.013818740844727,0.9999998741364983,True
322,20.014503479003906,0.004888906143605709,0.02325422130525112,0.49937793612480164,-0.0,-0.0,20.196114540100098,34.59465026855469,0.9999999978009555,True
323,20.05042839050293,0.003978345543146133,0.023710187524557114,0.49812737107276917,-0.0,-0.0,20.113369941711426,249.55311584472656,1.0000000196678511,True
324,20.09358787536621,0.004742505960166454,0.02345104329288006,0.4986990988254547,-0.0,-0.0,20.111401557922363,12.3613862991333,0.9999999364060252,True
325,20.119937896728516,0.0038812344428151846,0.02264227718114853,0.5002005696296692,-0.0,-0.0,20.089160919189453,9.518810272216797,0.9999999728258896,True
326,19.98343849182129,0.003715347731485963,0.022792594507336617,0.4996674954891205,-0.0,-0.0,20.01063632965088,15.061698913574219,0.9999999910873498,True
327,19.9652099609375,0.003571938257664442,0.022504856809973717,0.4952799379825592,-0.0,-0.0,20.09176731109619,28.288896560668945,0.9999998959635209,True
328,19.978670120239258,0.00365606602281332,0.023207513615489006,0.49825945496559143,-0.0,-0.0,19.96524715423584,19.259363174438477,0.9999999681733124,True
329,20.1129207611084,0.003325480967760086,0.02333006076514721,0.49787601828575134,-0.0,-0.0,20.053632736206055,13.07712459564209,1.0000000453313749,True
330,20.24665641784668,0.0036867086309939623,0.02261035144329071,0.4928508698940277,-0.0,-0.0,20.05020046234131,542.388671875,1.0000000151483188,True
331,19.97623634338379,0.003301727119833231,0.022548271343111992,0.4907945692539215,-0.0,-0.0,19.982067108154297,22.959293365478516,0.999999986331204,True
332,19.952802658081055,0.002780938521027565,0.023543570190668106,0.4895344376564026,-0.0,-0.0,20.036258697509766,13.322287559509277,0.9999999318691811,True
333,20.00110626220703,0.0038923074025660753,0.0227014422416687,0.4989135265350342,-0.0,-0.0,20.091567993164062,19.039642333984375,0.9999998892245624,True
334,20.03048324584961,0.004820100963115692,0.022262707352638245,0.4950248897075653,-0.0,-0.0,19.96909809112549,13.764108657836914,0.9999999149354116,True
335,19.873899459838867,0.0035235253162682056,0.02276287041604519,0.4949522614479065,-0.0,-0.0,19.919665336608887,33.96369171142578,1.0000000218056468,True
336,19.99895477294922,0.0036914546508342028,0.02349879778921604,0.4974121153354645,-0.0,-0.0,19.954919815063477,16.616718292236328,0.9999998217010512,True
337,19.9172306060791,0.0030020333360880613,0.02224618010222912,0.48955830931663513,-0.0,-0.0,19.91158390045166,16.932676315307617,0.9999999478687855,True
338,19.97629165649414,0.00336342491209507,0.023740937933325768,0.49772149324417114,-0.0,-0.0,19.956090927124023,20.757083892822266,0.9999998167490506,True
339,19.99888801574707,0.003699633991345763,0.022028831765055656,0.49401208758354187,-0.0,-0.0,20.021987915039062,14.144388198852539,0.9999998537209542,True
340,20.03525161743164,0.0033539175055921078,0.0233839750289917,0.498369038105011,-0.0,-0.0,19.938849449157715,9.955642700195312,0.9999998601104965,True
341,19.915403366088867,0.002973303897306323,0.022191619500517845,0.4991593360900879,-0.0,-0.0,19.90945529937744,24.090370178222656,0.9999999572404468,True
342,19.961013793945312,0.003523403313010931,0.02202140912413597,0.49741050601005554,-0.0,-0.0,19.88144016265869,10.057356834411621,0.9999999228916719,True
343,19.84971046447754,0.0033284202218055725,0.022409047931432724,0.483295738697052,-0.0,-0.0,19.83120632171631,10.431391716003418,0.9999999009195286,True
344,19.805782318115234,0.003722578287124634,0.022439997643232346,0.4896114468574524,-0.0,-0.0,19.886027336120605,13.111382484436035,0.999999912180552,True
345,19.812889099121094,0.003675307845696807,0.022260110825300217,0.48444995284080505,-0.0,-0.0,19.788804054260254,15.666820526123047,0.9999999466403992,True
346,19.842334747314453,0.0035190414637327194,0.022632557898759842,0.49033480882644653,-0.0,-0.0,19.9131498336792,14.286581039428711,0.9999998288286487,True
347,20.01981544494629,0.0028994381427764893,0.022441526874899864,0.48384609818458557,-0.0,-0.0,19.902690887451172,14.622664451599121,0.9999999796865493,True
348,19.91585922241211,0.0033892698120325804,0.022207943722605705,0.4823234975337982,-0.0,-0.0,19.861063957214355,12.534261703491211,0.9999998889425052,True
349,19.68655776977539,0.002922011073678732,0.02349105477333069,0.4883944094181061,-0.0,-0.0,19.69500160217285,11.097930908203125,0.9999999085371158,True
350,19.793458938598633,0.003408295102417469,0.022376088425517082,0.49636563658714294,-0.0,-0.0,19.765799522399902,9.340775489807129,0.9999999238796107,True
351,19.815000534057617,0.004860323388129473,0.022461440414190292,0.48399287462234497,-0.0,-0.0,19.895371437072754,545.0201416015625,0.9999999971396827,True
352,19.962541580200195,0.0038107780274003744,0.02254604361951351,0.4919300973415375,-0.0,-0.0,19.85449504852295,62.203189849853516,1.0000000714241797,True
353,19.66727066040039,0.002868971787393093,0.02305339090526104,0.4865148663520813,-0.0,-0.0,19.71920871734619,17.492124557495117,0.9999998194636369,True
354,19.762598037719727,0.0032295933924615383,0.02271132729947567,0.4882626235485077,-0.0,-0.0,19.94890308380127,12.820700645446777,1.0000000113279839,True
355,20.11008071899414,0.003912406507879496,0.02232729084789753,0.4905640780925751,-0.0,-0.0,19.95448589324951,1950.084228515625,0.9999999928389884,True
356,19.777368545532227,0.005747552029788494,0.021979205310344696,0.4860277771949768,-0.0,-0.0,19.90071678161621,529.6937866210938,0.9999999197478594,True
357,19.701475143432617,0.0037571415305137634,0.021741637960076332,0.4889705181121826,-0.0,-0.0,19.830281257629395,18.229877471923828,0.9999998918608467,True
358,19.899646759033203,0.0029769930988550186,0.021955473348498344,0.4903106391429901,-0.0,-0.0,19.807063102722168,11.220901489257812,0.9999999437609388,True
359,19.628034591674805,0.004640625324100256,0.02294357679784298,0.4820098876953125,-0.0,-0.0,19.72413730621338,16.135299682617188,0.9999999268223378,True
360,19.721723556518555,0.004099117126315832,0.021846070885658264,0.4893897473812103,-0.0,-0.0,19.680331230163574,10.794164657592773,0.9999999014875081,True
361,19.693147659301758,0.0034275706857442856,0.022276833653450012,0.4799223840236664,-0.0,-0.0,19.74138355255127,10.739947319030762,0.9999998517557632,True
362,19.67429542541504,0.0038561993278563023,0.022275522351264954,0.486446350812912,-0.0,-0.0,19.667920112609863,12.785900115966797,1.0000000054841394,True
363,19.74180030822754,0.0038384601939469576,0.02187337912619114,0.481102854013443,-0.0,-0.0,19.710983276367188,12.204627990722656,0.9999999797954613,True
364,19.78093719482422,0.0026467435527592897,0.02297809347510338,0.48804888129234314,-0.0,-0.0,19.87935733795166,19.864225387573242,0.9999998795690245,True
365,19.68273162841797,0.003216803539544344,0.022756561636924744,0.4810005724430084,-0.0,-0.0,19.673035621643066,17.775287628173828,0.9999999339934198,True
366,19.706632614135742,0.003058305475860834,0.021772338077425957,0.4876342713832855,-0.0,-0.0,19.631741523742676,10.657273292541504,0.999999982449708,True
367,19.83171844482422,0.003237251192331314,0.021846752613782883,0.4850900173187256,-0.0,-0.0,19.747114181518555,15.799042701721191,0.9999999154895214,True
368,19.653594970703125,0.003990078344941139,0.022078974172472954,0.4861457943916321,-0.0,-0.0,19.65239429473877,20.513242721557617,0.9999998831035486,True
369,19.69891929626465,0.003333798609673977,0.02152726612985134,0.4885101020336151,-0.0,-0.0,19.67117977142334,26.768728256225586,0.9999999673484007,True
370,19.515832901000977,0.0031124730594456196,0.02192981354892254,0.4804171621799469,-0.0,-0.0,19.618743896484375,15.828832626342773,0.9999999354040462,True
